AllGroups	DefaultGroups	EvenOdd	G1	G2	G3	G4	G5	G6	GNPSLinkout_Cluster	GNPSLinkout_Network	LibraryID	MQScore	MZErrorPPM	MassDiff	RTMean	RTStdErr	Smiles	SpectrumID	UniqueFileSources	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
 	G1	0	4	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=2580&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=114&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	432.65125	3.307808290620834	N/A	N/A	11712.SUBJECT12.MBM.1286.mzXML|11712.SUBJECT58.MBM.1335.mzXML|11712.SUBJECT18.MBM.1291.mzXML|11712.SUBJECT42.MBM.1309.mzXML	4	2580	114	4	473.349	0	473.349	104098
 	G2	0	0	2	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=2581&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	685.6335	0.7124999999999773	N/A	N/A	G83447_1x_BC12_01_21886.mzXML|G83449_1x_BD12_01_21891.mzXML	2	2581	-1	2	473.398	0	473.398	5347
 	G1,G2	0	20	3	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=2584&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	22.751665217391306	2.9371521278729213	N/A	N/A	11712.SUBJECT49.DBM.1319.mzXML|11712.SUBJECT52.DBM.1323.mzXML|11712.SUBJECT11.MBM.1284.mzXML|11712.SUBJECT4.MBM.1349.mzXML|11712.SUBJECT8.MBM.1281.mzXML|11712.SUBJECT31.MBM.1301.mzXML|G000073460_170522180710.mzXML|11712.SUBJECT25.MBM.1293.mzXML|11712.SUBJECT43.MBM.1310.mzXML|11712.SUBJECT45.DBM.1313.mzXML|11712.SUBJECT2.DBM.1278.mzXML|11712.SUBJECT41.MBM.1308.mzXML|11712.SUBJECT12.DBM.1285.mzXML|11712.SUBJECT55.MBM.1329.mzXML|11712.SUBJECT52.MBM.1324.mzXML|G83352_1x_BB10_01_21549.mzXML|11712.SUBJECT16.DBM.1288.mzXML|11712.SUBJECT42.MBM.1309.mzXML	18	2584	5	23	474.218	0	474.218	7.89057e+07
 	G1,G2	0	22	1	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=2586&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	23.007304347826086	1.9778959931063902	N/A	N/A	11712.SUBJECT57.MBM.1333.mzXML|11712.SUBJECT51.MBM.1322.mzXML|11712.SUBJECT49.DBM.1319.mzXML|11712.SUBJECT6.MBM.1280.mzXML|11712.SUBJECT26.MBM.1295.mzXML|G83370_1x_BG11_01_21907.mzXML|11712.SUBJECT25.MBM.1293.mzXML|11712.SUBJECT56.DBM.1331.mzXML|11712.SUBJECT43.MBM.1310.mzXML|11712.SUBJECT17.MBM.1290.mzXML|11712.SUBJECT45.DBM.1313.mzXML|11712.SUBJECT16.MBM.1289.mzXML|11712.SUBJECT53.DBM.1325.mzXML|11712.SUBJECT41.MBM.1308.mzXML|11712.SUBJECT27.DBM.1297.mzXML|11712.SUBJECT54.MBM.1328.mzXML|11712.SUBJECT47.MBM.1317.mzXML|11712.SUBJECT12.MBM.1286.mzXML|11712.SUBJECT58.MBM.1335.mzXML|11712.SUBJECT34.MBM.1302.mzXML	20	2586	5	23	474.218	0	474.218	896263
 	G1	1	15	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=2588&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=367&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	595.3841333333334	2.726834987469712	N/A	N/A	11712.SUBJECT31.MBM.1301.mzXML|11712.SUBJECT44.MBM.1312.mzXML|11712.SUBJECT44.DBM.1311.mzXML|11712.SUBJECT56.DBM.1331.mzXML|11712.SUBJECT45.DBM.1313.mzXML|11712.SUBJECT17.MBM.1290.mzXML|11712.SUBJECT45.MBM.1314.mzXML|11712.SUBJECT56.MBM.1332.mzXML|11712.SUBJECT41.MBM.1308.mzXML|11712.SUBJECT12.DBM.1285.mzXML|11712.SUBJECT55.MBM.1329.mzXML	11	2588	367	15	474.25	0	474.25	94351
 	G1	1	8	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=2589&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=95&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	131.221125	1.328387785767021	N/A	N/A	11712.SUBJECT54.DBM.1327.mzXML|11712.SUBJECT37.DBM.1304.mzXML|11712.SUBJECT56.MBM.1332.mzXML|11712.SUBJECT55.DBM.1330.mzXML	4	2589	95	8	474.256	0	474.256	50242
 	G1	1	2	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=2592&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	184.696	0.36299999999999955	N/A	N/A	11712.SUBJECT12.MBM.1286.mzXML|11712.SUBJECT42.MBM.1309.mzXML	2	2592	-1	2	475.223	0	475.223	5227
 	G1	1	2	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=2593&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=95&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	184.9505	0.4364999999999952	N/A	N/A	11712.SUBJECT16.DBM.1288.mzXML|11712.SUBJECT12.DBM.1285.mzXML	2	2593	95	2	475.223	0	475.223	782282
 	G1	0	8	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=2594&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	142.21	0.9576998485955813	N/A	N/A	11712.SUBJECT55.MBM.1329.mzXML|11712.SUBJECT37.DBM.1304.mzXML|11712.SUBJECT56.MBM.1332.mzXML|11712.SUBJECT54.DBM.1327.mzXML|11712.SUBJECT55.DBM.1330.mzXML	5	2594	-1	8	475.246	0	475.246	213834
 	G1	0	11	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=2595&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=95&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	169.2449090909091	1.0440544617060326	N/A	N/A	11712.SUBJECT57.MBM.1333.mzXML|11712.SUBJECT52.MBM.1324.mzXML|11712.SUBJECT16.DBM.1288.mzXML|11712.SUBJECT43.MBM.1310.mzXML|11712.SUBJECT12.DBM.1285.mzXML	5	2595	95	11	475.256	0	475.256	1.31765e+06
 	G1	0	2	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=2596&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	174.10750000000002	0.424500000000009	N/A	N/A	11712.SUBJECT25.MBM.1293.mzXML|11712.SUBJECT17.MBM.1290.mzXML	2	2596	-1	2	475.26	0	475.26	2928
 	G2	0	0	6	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=2597&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	185.041	0.9300935436825631	N/A	N/A	G83358_1x_BH10_01_21910.mzXML|G83352_1x_BB10_01_21549.mzXML|G83353_1x_BC10_01_21882.mzXML	3	2597	-1	6	475.273	0	475.273	199441
 	G2	0	0	31	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=2598&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=104&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	494.2653870967742	1.0517505738106012	N/A	N/A	G83360_1x_BB11_01_21879.mzXML|G83356_1x_BF10_01_21902.mzXML|G83359_1x_BA11_01_21544.mzXML|G83354_1x_BD10_01_21888.mzXML|G83353_1x_BC10_01_21882.mzXML|G83351_1x_BA10_01_21543.mzXML|G83370_1x_BG11_01_21907.mzXML|G83357_1x_BG10_01_21906.mzXML|G83355_1x_BE10_01_21894.mzXML|G83364_1x_BF11_01_21903.mzXML|G83358_1x_BH10_01_21910.mzXML|G83447_1x_BC12_01_21886.mzXML|G83363_1x_BE11_01_21895.mzXML|G83352_1x_BB10_01_21549.mzXML|G83348_1x_BF9_01_21898.mzXML|G83347_1x_BE9_01_21892.mzXML|G83350_1x_BH9_01_21909.mzXML|G83449_1x_BD12_01_21891.mzXML	18	2598	104	31	475.297	0	475.297	140068
 	G2	0	0	4	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=2599&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=104&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	467.23924999999997	14.829449338647079	N/A	N/A	G83447_1x_BC12_01_21886.mzXML|G000073461_170522182039.mzXML|G000073462_170522183406.mzXML|G000073460_170522180710.mzXML	4	2599	104	4	475.297	1	475.297	650895
 	G1	1	2	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=2604&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	191.01350000000002	0.6915000000000049	N/A	N/A	11712.SUBJECT41.MBM.1308.mzXML	1	2604	-1	2	476.254	0	476.254	15122
 	G1	1	11	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=2606&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=367&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	619.8345454545455	0.7963662204192233	N/A	N/A	11712.SUBJECT44.DBM.1311.mzXML|11712.SUBJECT56.DBM.1331.mzXML|11712.SUBJECT17.MBM.1290.mzXML|11712.SUBJECT56.MBM.1332.mzXML|11712.SUBJECT41.MBM.1308.mzXML|11712.SUBJECT44.MBM.1312.mzXML|11712.SUBJECT55.MBM.1329.mzXML	7	2606	367	11	476.266	0	476.266	105587
 	G1	1	3	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=2607&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	167.916	0.6960177200809409	N/A	N/A	11712.SUBJECT52.MBM.1324.mzXML|11712.SUBJECT26.MBM.1295.mzXML	2	2607	-1	3	476.269	0	476.269	27125
 	G1,G2	1	2	3	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=2609&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=107&task=f19d5ba59d7646349f767d27a75875ab&show=true	Spectral Match to 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14	0.900454	2.05043	0.000976562	396.7924	18.67769635260195	N/A	CCMSLIB00003137091	G83353_1x_BC10_01_21882.mzXML|G000073462_170522183406.mzXML|11712.SUBJECT47.MBM.1317.mzXML|11712.SUBJECT27.MBM.1296.mzXML	4	2609	107	5	476.274	0	476.274	391113
 	G1	1	2	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=2610&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=107&task=f19d5ba59d7646349f767d27a75875ab&show=true	Spectral Match to 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14	0.927334	6.27943	0.00299072	388.334	0.09800000000001319	N/A	CCMSLIB00003137091	11712.SUBJECT52.MBM.1324.mzXML|11712.SUBJECT6.MBM.1280.mzXML	2	2610	107	2	476.276	0	476.276	5721
 	G2	1	0	2	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=2611&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	340.116	1.1059999999999945	N/A	N/A	G000073461_170522182039.mzXML|G000073462_170522183406.mzXML	2	2611	-1	2	476.276	1	476.276	311428
 	G2	1	0	6	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=2612&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	388.89283333333333	0.9202011404518511	N/A	N/A	G83354_1x_BD10_01_21888.mzXML|G83358_1x_BH10_01_21910.mzXML|G83352_1x_BB10_01_21549.mzXML|G83353_1x_BC10_01_21882.mzXML	4	2612	-1	6	476.277	0	476.277	85633
 	G1,G2	1	3	2	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=2614&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=23&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	178.7212	9.985427309835067	N/A	N/A	G000073461_170522182039.mzXML|11712.SUBJECT12.MBM.1286.mzXML|11712.SUBJECT2.DBM.1278.mzXML|11712.SUBJECT47.MBM.1317.mzXML|G000073462_170522183406.mzXML	5	2614	23	5	476.306	0	476.306	501100
 	G1	1	4	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=2617&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	142.454	0.7509687077368782	N/A	N/A	11712.SUBJECT16.DBM.1288.mzXML|11712.SUBJECT12.DBM.1285.mzXML	2	2617	-1	4	477.196	0	477.196	102642
 	G1	0	3	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=2621&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=123&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	137.01733333333334	1.3482913466886715	N/A	N/A	11712.SUBJECT16.DBM.1288.mzXML|11712.SUBJECT12.DBM.1285.mzXML	2	2621	123	3	477.253	0	477.253	14368
 	G2	1	0	3	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=2623&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=37&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	441.178	7.42814472126114	N/A	N/A	G000073461_170522182039.mzXML|G000073460_170522180710.mzXML	2	2623	37	3	953.703	2	477.351	1.0883e+06
 	G1	0	2	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=2624&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=235&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	203.94650000000001	1.0615000000000094	N/A	N/A	11712.SUBJECT43.MBM.1310.mzXML	1	2624	235	2	477.618	0	477.618	121603
 	G2	0	0	2	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=2625&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	157.7115	1.4314999999999998	N/A	N/A	G83358_1x_BH10_01_21910.mzXML|G83352_1x_BB10_01_21549.mzXML	2	2625	-1	2	477.713	0	477.713	13270
 	G1	0	3	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=2626&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=490&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	196.04633333333334	0.4619959114778198	N/A	N/A	11712.SUBJECT57.MBM.1333.mzXML|11712.SUBJECT26.MBM.1295.mzXML	2	2626	490	3	477.774	0	477.774	20405
 	G1	0	2	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=2627&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=490&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	195.6135	1.1495000000000033	N/A	N/A	11712.SUBJECT57.MBM.1333.mzXML|11712.SUBJECT41.MBM.1308.mzXML	2	2627	490	2	477.775	0	477.775	8582
 	G1,G2	0	10	6	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=2628&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	97.8737875	13.18676221077766	N/A	N/A	11712.SUBJECT54.DBM.1327.mzXML|G000073460_170522180710.mzXML|11712.SUBJECT37.DBM.1304.mzXML|11712.SUBJECT56.MBM.1332.mzXML|11712.SUBJECT55.MBM.1329.mzXML|11712.SUBJECT55.DBM.1330.mzXML	6	2628	-1	16	478.229	0	478.229	4.18159e+06
 	G1,G2	1	78	39	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=2630&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=48&task=f19d5ba59d7646349f767d27a75875ab&show=true	NCGC00380283-01!4-[5-[[4-[5-[acetyl(hydroxy)amino]pentylamino]-4-oxobutanoyl]-hydroxyamino]pentylamino]-4-oxobutanoic acid	0.955675	12.5698	0.00601196	382.24688888888886	15.27983020768518	CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(O)=O	CCMSLIB00000845585	11712.SUBJECT4.MBM.1349.mzXML|G83354_1x_BD10_01_21888.mzXML|G83355_1x_BE10_01_21894.mzXML|11712.SUBJECT50.MBM.1321.mzXML|G83364_1x_BF11_01_21903.mzXML|11712.SUBJECT45.MBM.1314.mzXML|11712.SUBJECT27.DBM.1297.mzXML|11712.SUBJECT12.DBM.1285.mzXML|11712.SUBJECT55.MBM.1329.mzXML|11712.SUBJECT47.MBM.1317.mzXML|G83348_1x_BF9_01_21898.mzXML|11712.SUBJECT46.MBM.1315.mzXML|11712.SUBJECT31.DBM.1300.mzXML|G83449_1x_BD12_01_21891.mzXML|11712.SUBJECT52.DBM.1323.mzXML|G83356_1x_BF10_01_21902.mzXML|G000073460_170522180710.mzXML|G83351_1x_BA10_01_21543.mzXML|G83370_1x_BG11_01_21907.mzXML|G83357_1x_BG10_01_21906.mzXML|11712.SUBJECT21.DBM.1292.mzXML|11712.SUBJECT48.DBM.1318.mzXML|11712.SUBJECT43.MBM.1310.mzXML|11712.SUBJECT37.DBM.1304.mzXML|11712.SUBJECT56.MBM.1332.mzXML|11712.SUBJECT37.MBM.1305.mzXML|11712.SUBJECT58.MBM.1335.mzXML|11712.SUBJECT54.DBM.1327.mzXML|11712.SUBJECT57.MBM.1333.mzXML|11712.SUBJECT11.MBM.1284.mzXML|11712.SUBJECT9.DBM.1282.mzXML|11712.SUBJECT44.DBM.1311.mzXML|11712.SUBJECT56.DBM.1331.mzXML|11712.SUBJECT57.MBM.1334.mzXML|11712.SUBJECT53.DBM.1325.mzXML|11712.SUBJECT60.MBM.1337.mzXML|11712.SUBJECT44.MBM.1312.mzXML|11712.SUBJECT16.DBM.1288.mzXML|11712.SUBJECT52.MBM.1324.mzXML|11712.SUBJECT14.MBM.1287.mzXML|11712.SUBJECT42.MBM.1309.mzXML|G000073462_170522183406.mzXML|11712.SUBJECT11.DBM.1283.mzXML|11712.SUBJECT49.DBM.1319.mzXML|11712.SUBJECT53.MBM.1326.mzXML|11712.SUBJECT39.MBM.1307.mzXML|G83350_1x_BH9_01_21909.mzXML|G83358_1x_BH10_01_21910.mzXML|11712.SUBJECT49.MBM.1320.mzXML|G83353_1x_BC10_01_21882.mzXML|11712.SUBJECT25.MBM.1293.mzXML|11712.SUBJECT47.DBM.1316.mzXML|11712.SUBJECT16.MBM.1289.mzXML|G83447_1x_BC12_01_21886.mzXML|11712.SUBJECT2.DBM.1278.mzXML|G83352_1x_BB10_01_21549.mzXML|11712.SUBJECT12.MBM.1286.mzXML|11712.SUBJECT59.MBM.1336.mzXML|11712.SUBJECT55.DBM.1330.mzXML	59	2630	48	117	478.293	0	478.293	3.18896e+06
 	G1	1	2	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=2636&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	212.7765	0.3894999999999982	N/A	N/A	11712.SUBJECT55.MBM.1329.mzXML|11712.SUBJECT56.MBM.1332.mzXML	2	2636	-1	2	479.197	0	479.197	19273
 	G1	1	3	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=2637&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	115.59766666666667	0.8696284008446074	N/A	N/A	11712.SUBJECT55.MBM.1329.mzXML|11712.SUBJECT54.DBM.1327.mzXML	2	2637	-1	3	479.217	0	479.217	8299
 	G1	0	2	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=2639&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=162&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	237.3355	0.08050000000000068	N/A	N/A	11712.SUBJECT56.MBM.1332.mzXML|11712.SUBJECT55.DBM.1330.mzXML	2	2639	162	2	479.787	0	479.787	9455
 	G2	0	0	3	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=2641&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=100&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	443.69599999999997	1.935253988498683	N/A	N/A	G000073461_170522182039.mzXML|G000073462_170522183406.mzXML|G000073460_170522180710.mzXML	3	2641	100	3	480.157	1	480.157	3.37901e+06
 	G2	1	0	3	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=2644&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	205.96366666666665	0.8237059885393313	N/A	N/A	G83352_1x_BB10_01_21549.mzXML|G83353_1x_BC10_01_21882.mzXML	2	2644	-1	3	480.245	0	480.245	70901
 	G1	1	2	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=2645&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	54.6075	0.4884999999999984	N/A	N/A	11712.SUBJECT56.MBM.1332.mzXML|11712.SUBJECT55.DBM.1330.mzXML	2	2645	-1	2	480.281	0	480.281	14017
